Cena,Miasto,Dzielnica,Pokoje,Pow. całkowita,Rynek,Rok budowy,Piętro,Liczba pięter,Balkon,Typ oferty,Cena/m2
620000.0,Gdańsk,Chełm, 2,49.5,Wtórny,1986.0,4,8.0,Tak,Sprzedaży,12525.25
620000.0,Gdańsk,Suchanino, 3,56.12,Wtórny,1978.0,5,5.0,Tak,Sprzedaży,11047.75
630000.0,Gdańsk,Kokoszki, 3,61.5,Wtórny,2009.0,1,4.0,Tak,Sprzedaży,10243.9
699000.0,Gdańsk,Piecki-Migowo, 3,73.0,Wtórny,1980.0,2,4.0,Tak,Sprzedaży,9575.34
710000.0,Gdańsk,Brzeźno, 3,58.9,Wtórny,1974.0,5,5.0,Tak,Sprzedaży,12054.33
759000.0,Gdańsk,Chełm, 4,75.2,Wtórny,2000.0,9,9.0,Tak,Sprzedaży,10093.09
1126900.0,Gdańsk,Śródmieście, 3,113.83,Wtórny,1900.0,2,2.0,Nie,Sprzedaży,9899.85
1150000.0,Gdańsk,Przymorze, 3,72.2,Wtórny,2009.0,10,17.0,Tak,Sprzedaży,15927.98
625000.0,Gdańsk,Śródmieście, 3,48.12,Wtórny,1901.0,1,4.0,Nie,Sprzedaży,12988.36
629000.0,Gdańsk,Zaspa, 2,48.2,Wtórny,1978.0,8,10.0,Tak,Sprzedaży,13049.79
849000.0,Gdańsk,Brzeźno, 3,61.4,Wtórny,1980.0,1,6.0,Nie,Sprzedaży,13827.36
1050000.0,Gdańsk,Wrzeszcz, 4,95.44,Wtórny,1930.0,2,3.0,Nie,Sprzedaży,11001.68
1099000.0,Gdańsk,Oliwa, 2,57.0,Wtórny,1930.0,3,3.0,Nie,Sprzedaży,19280.7
550000.0,Gdańsk,Kokoszki, 3,52.97,Wtórny,1977.0,7,10.0,Tak,Sprzedaży,10383.24
635000.0,Gdańsk,Piecki-Migowo, 2,40.3,Wtórny,2007.0,2,6.0,Tak,Sprzedaży,15756.82
789000.0,Gdańsk,Piecki-Migowo, 3,73.8,Wtórny,1980.0,2,2.0,Nie,Sprzedaży,10691.06
990000.0,Gdańsk,Wrzeszcz, 3,58.9,Wtórny,2012.0,2,4.0,Tak,Sprzedaży,16808.15
699000.0,Gdańsk,Śródmieście, 3,50.8,Wtórny,1960.0,2,2.0,Tak,Sprzedaży,13759.84
799000.0,Gdańsk,Wyspa Sobieszewska, 4,83.8,Wtórny,1986.0,2,4.0,Tak,Sprzedaży,9534.61
899000.0,Gdańsk,Śródmieście, 3,68.54,Wtórny,1900.0,2,5.0,Nie,Sprzedaży,13116.43
529000.0,Gdańsk,Krakowiec-Górki Zachodnie, 2,50.1,Wtórny,1980.0,1,3.0,Nie,Sprzedaży,10558.88
658000.0,Gdańsk,Wrzeszcz, 3,52.57,Wtórny,1975.0,1,3.0,Tak,Sprzedaży,12516.64
720000.0,Gdańsk,Piecki-Migowo, 3,70.0,Wtórny,1989.0,1,3.0,Nie,Sprzedaży,10285.71
809000.0,Gdańsk,Piecki-Migowo, 4,74.0,Wtórny,1991.0,2,3.0,Tak,Sprzedaży,10932.43
899000.0,Gdańsk,Piecki-Migowo, 3,72.8,Wtórny,2006.0,1,4.0,Tak,Sprzedaży,12348.9
1250000.0,Gdańsk,Śródmieście, 4,80.5,Wtórny,1903.0,1,4.0,Nie,Sprzedaży,15527.95
4200000.0,Gdańsk,Śródmieście, 3,102.09,Wtórny,2020.0,2,5.0,Tak,Sprzedaży,41140.17
549000.0,Gdańsk,Jasień, 3,50.27,Wtórny,2008.0,2,3.0,Tak,Sprzedaży,10921.03
680000.0,Gdańsk,Orunia, 4,78.43,Wtórny,1990.0,1,4.0,Tak,Sprzedaży,8670.15
1700000.0,Gdańsk,Wrzeszcz, 6,176.32,Wtórny,1907.0,1,2.0,Tak,Sprzedaży,9641.56
415000.0,Gdańsk,Jasień, 2,36.51,Wtórny,2017.0,5,5.0,Tak,Sprzedaży,11366.75
670000.0,Gdańsk,Suchanino, 3,52.97,Wtórny,1977.0,1,3.0,Tak,Sprzedaży,12648.67
720000.0,Gdańsk,Śródmieście, 2,56.6,Wtórny,1910.0,2,3.0,Nie,Sprzedaży,12720.85
769000.0,Gdańsk,Przymorze, 2,58.0,Wtórny,1980.0,3,3.0,Nie,Sprzedaży,13258.62
769000.0,Gdańsk,Przymorze, 3,58.0,Wtórny,1980.0,5,5.0,Nie,Sprzedaży,13258.62
849000.0,Gdańsk,Śródmieście, 1 pokój,37.78,Wtórny,1957.0,2,5.0,Nie,Sprzedaży,22472.21
1108000.0,Gdańsk,Wyspa Sobieszewska, 2,39.74,Wtórny,2023.0,2,3.0,Nie,Sprzedaży,27881.23
1186303.0,Gdańsk,Oliwa, 2,50.56,Wtórny,2024.0,3,3.0,Tak,Sprzedaży,23463.27
1402052.0,Gdańsk,Oliwa, 5,70.51,Wtórny,2024.0,5,5.0,Tak,Sprzedaży,19884.44
1785870.0,Gdańsk,Oliwa, 3,75.33,Wtórny,2023.0,4,5.0,Tak,Sprzedaży,23707.29
675000.0,Gdańsk,Siedlce, 3,66.5,Wtórny,1925.0,2,3.0,Nie,Sprzedaży,10150.38
796597.0,Gdańsk,Aniołki, 2,40.03,Pierwotny,2024.0,7,7.0,Nie,Sprzedaży,19900.0
895000.0,Gdańsk,Piecki-Migowo, 4,78.0,Wtórny,2015.0,1,5.0,Tak,Sprzedaży,11474.36
1020000.0,Gdańsk,Siedlce, 3,62.66,Wtórny,2023.0,3,3.0,Tak,Sprzedaży,16278.33
1230000.0,Gdańsk,Śródmieście, 3,53.4,Wtórny,2022.0,3,4.0,Tak,Sprzedaży,23033.71
799000.0,Gdańsk,Przymorze, 2,32.0,Wtórny,2019.0,2,4.0,Tak,Sprzedaży,24968.75
850000.0,Gdańsk,Przymorze, 4,72.0,Wtórny,1973.0,6,10.0,Tak,Sprzedaży,11805.56
853113.0,Gdańsk,Aniołki, 2,42.87,Pierwotny,2024.0,3,3.0,Nie,Sprzedaży,19900.0
975114.0,Gdańsk,Oliwa, 2,43.53,Wtórny,2023.0,1,2.0,Tak,Sprzedaży,22400.96
999000.0,Gdańsk,Ujeścisko-Łostowice, 4,86.19,Wtórny,2019.0,3,4.0,Tak,Sprzedaży,11590.67
599000.0,Gdańsk,Suchanino, 3,52.0,Wtórny,1980.0,1,3.0,Nie,Sprzedaży,11519.23
769000.0,Gdańsk,Śródmieście, 3,54.59,Wtórny,1960.0,5,5.0,Nie,Sprzedaży,14086.83
920000.0,Gdańsk,Letnica, 3,57.96,Wtórny,2017.0,3,3.0,Tak,Sprzedaży,15873.02
980000.0,Gdańsk,Letnica, 3,66.79,Wtórny,2019.0,1,4.0,Tak,Sprzedaży,14672.86
1058400.0,Gdańsk,Wyspa Sobieszewska, 2,37.8,Wtórny,2023.0,4,4.0,Nie,Sprzedaży,28000.0
465000.0,Gdańsk,Nowy Port, 1 pokój,32.8,Wtórny,1965.0,2,3.0,Tak,Sprzedaży,14176.83
804557.0,Gdańsk,Aniołki, 2,40.43,Pierwotny,2024.0,3,3.0,Nie,Sprzedaży,19900.0
637000.0,Gdańsk,Zakoniczyn, 2,49.37,Wtórny,2015.0,4,10.0,Tak,Sprzedaży,12902.57
725000.0,Gdańsk,Wrzeszcz, 3,51.61,Wtórny,1980.0,3,4.0,Tak,Sprzedaży,14047.67
799000.0,Gdańsk,Przymorze, 2,40.05,Wtórny,2015.0,1,4.0,Nie,Sprzedaży,19950.06
982838.0,Gdańsk,Wrzeszcz, 2,48.15,Pierwotny,2025.0,1,4.0,Tak,Sprzedaży,20412.0
299000.0,Gdańsk,Nowy Port, 1 pokój,26.0,Wtórny,1900.0,3,4.0,Nie,Sprzedaży,11500.0
540000.0,Gdańsk,Orunia, 2,34.6,Wtórny,1970.0,1,4.0,Tak,Sprzedaży,15606.94
599000.0,Gdańsk,Śródmieście, 1 pokój,23.0,Wtórny,2022.0,1,4.0,Tak,Sprzedaży,26043.48
1000000.0,Gdańsk,Wrzeszcz, 2,51.0,Wtórny,2012.0,4,5.0,Nie,Sprzedaży,19607.84
679000.0,Gdańsk,Piecki-Migowo, 3,54.0,Wtórny,1980.0,4,6.0,Nie,Sprzedaży,12574.07
634000.0,Gdańsk,Kokoszki, 3,65.8,Wtórny,2008.0,1,4.0,Tak,Sprzedaży,9635.26
559000.0,Gdańsk,Osowa, 3,43.0,Wtórny,1994.0,1,4.0,Tak,Sprzedaży,13000.0
615000.0,Gdańsk,Jasień, 2,53.5,Wtórny,2015.0,1,4.0,Tak,Sprzedaży,11495.33
619000.0,Gdańsk,Nowy Port, 3,65.35,Wtórny,1960.0,5,7.0,Nie,Sprzedaży,9472.07
620000.0,Gdańsk,Aniołki, 2,57.0,Wtórny,1930.0,1,2.0,Nie,Sprzedaży,10877.19
649000.0,Gdańsk,Zakoniczyn, 3,59.2,Wtórny,2005.0,4,12.0,Tak,Sprzedaży,10962.84
650000.0,Gdańsk,Piecki-Migowo, 2,44.6,Wtórny,2015.0,2,3.0,Tak,Sprzedaży,14573.99
652000.0,Gdańsk,Ujeścisko-Łostowice, 2,50.16,Wtórny,2020.0,3,4.0,Tak,Sprzedaży,12998.41
680000.0,Gdańsk,Ujeścisko-Łostowice, 3,54.31,Wtórny,2019.0,10,12.0,Tak,Sprzedaży,12520.71
690000.0,Gdańsk,Przymorze, 2,42.5,Wtórny,1964.0,4,4.0,Nie,Sprzedaży,16235.29
719000.0,Gdańsk,Śródmieście, 1 pokój,26.41,Wtórny,2021.0,3,4.0,Nie,Sprzedaży,27224.54
735000.0,Gdańsk,Brętowo, 4,67.0,Wtórny,1980.0,3,4.0,Tak,Sprzedaży,10970.15
740000.0,Gdańsk,Przymorze, 2,44.46,Wtórny,1937.0,1,4.0,Nie,Sprzedaży,16644.17
790000.0,Gdańsk,Przymorze, 3,47.2,Wtórny,2011.0,3,10.0,Tak,Sprzedaży,16737.29
820000.0,Gdańsk,Przymorze, 3,59.8,Wtórny,1970.0,1,4.0,Nie,Sprzedaży,13712.37
830000.0,Gdańsk,Wrzeszcz, 3,53.0,Wtórny,1969.0,2,4.0,Tak,Sprzedaży,15660.38
860816.0,Gdańsk,Wrzeszcz, 1 pokój,42.23,Pierwotny,2025.0,1,4.0,Tak,Sprzedaży,20383.99
890000.0,Gdańsk,Wrzeszcz, 6,70.1,Wtórny,1920.0,4,4.0,Nie,Sprzedaży,12696.15
960000.0,Gdańsk,Piecki-Migowo, 4,69.91,Wtórny,2011.0,3,4.0,Tak,Sprzedaży,13731.94
960000.0,Gdańsk,Żabianka, 5,66.7,Wtórny,1970.0,3,8.0,Tak,Sprzedaży,14392.8
976563.0,Gdańsk,Wrzeszcz, 1 pokój,49.16,Pierwotny,2025.0,1,3.0,Nie,Sprzedaży,19864.99
989000.0,Gdańsk,Wrzeszcz, 3,82.5,Wtórny,1935.0,1,7.0,Nie,Sprzedaży,11987.88
990000.0,Gdańsk,Brzeźno, 2,48.35,Wtórny,2019.0,1,5.0,Tak,Sprzedaży,20475.7
990000.0,Gdańsk,Ujeścisko-Łostowice, 4,73.39,Wtórny,2019.0,1,3.0,Tak,Sprzedaży,13489.58
1131830.0,Gdańsk,Śródmieście, 3,59.57,Wtórny,2018.0,3,3.0,Tak,Sprzedaży,19000.0
1199000.0,Gdańsk,Śródmieście, 3,107.0,Wtórny,1965.0,3,3.0,Tak,Sprzedaży,11205.61
1199000.0,Gdańsk,Śródmieście, 3,107.0,Wtórny,1965.0,1,3.0,Tak,Sprzedaży,11205.61
1250000.0,Gdańsk,Piecki-Migowo, 4,93.4,Wtórny,2016.0,4,4.0,Tak,Sprzedaży,13383.3
1263760.0,Gdańsk,Oliwa, 3,72.43,Wtórny,2024.0,1,5.0,Tak,Sprzedaży,17448.02
1267353.0,Gdańsk,Oliwa, 3,64.3,Wtórny,2024.0,3,3.0,Tak,Sprzedaży,19710.0
1271668.0,Gdańsk,Śródmieście, 4,68.04,Pierwotny,2024.0,2,7.0,Tak,Sprzedaży,18690.01
1290000.0,Gdańsk,Oliwa, 3,92.0,Wtórny,1907.0,1,5.0,Nie,Sprzedaży,14021.74
1290000.0,Gdańsk,Wrzeszcz, 3,60.32,Wtórny,2018.0,2,3.0,Tak,Sprzedaży,21385.94
1300000.0,Gdańsk,Aniołki, 3,60.1,Wtórny,2019.0,5,5.0,Tak,Sprzedaży,21630.62
1324311.0,Gdańsk,Oliwa, 3,67.56,Wtórny,2024.0,2,5.0,Tak,Sprzedaży,19602.0
1385024.0,Gdańsk,Oliwa, 2,57.1,Pierwotny,2022.0,3,4.0,Tak,Sprzedaży,24256.11
1385770.0,Gdańsk,Oliwa, 3,67.89,Wtórny,2024.0,1,4.0,Tak,Sprzedaży,20411.99
1426216.0,Gdańsk,Oliwa, 2,66.0,Pierwotny,2022.0,5,6.0,Tak,Sprzedaży,21609.33
1450000.0,Gdańsk,Przymorze, 3,71.6,Wtórny,2015.0,6,6.0,Nie,Sprzedaży,20251.4
1486263.0,Gdańsk,Oliwa, 3,72.43,Wtórny,2024.0,3,3.0,Tak,Sprzedaży,20519.99
1490000.0,Gdańsk,Siedlce, 4,76.13,Wtórny,2017.0,3,10.0,Nie,Sprzedaży,19571.79
1500000.0,Gdańsk,Oliwa, 7,101.0,Wtórny,1910.0,3,4.0,Nie,Sprzedaży,14851.49
1510500.0,Gdańsk,Śródmieście, 5,79.5,Wtórny,2018.0,3,4.0,Tak,Sprzedaży,19000.0
1523183.0,Gdańsk,Oliwa, 2,64.7,Wtórny,2022.0,1,4.0,Tak,Sprzedaży,23542.24
1523838.0,Gdańsk,Oliwa, 2,63.1,Pierwotny,2022.0,3,10.0,Tak,Sprzedaży,24149.57
1524533.0,Gdańsk,Oliwa, 3,72.39,Wtórny,2024.0,3,4.0,Tak,Sprzedaży,21059.99
1650530.0,Gdańsk,Śródmieście, 5,86.87,Wtórny,2018.0,4,4.0,Tak,Sprzedaży,19000.0
1840000.0,Gdańsk,Wrzeszcz, 4,134.27,Wtórny,2003.0,3,10.0,Tak,Sprzedaży,13703.73
2050000.0,Gdańsk,Śródmieście, 3,110.0,Wtórny,2021.0,3,3.0,Tak,Sprzedaży,18636.36
2091647.0,Gdańsk,Oliwa, 3,77.1,Pierwotny,2022.0,4,4.0,Tak,Sprzedaży,27129.01
2097827.0,Gdańsk,Śródmieście, 4,97.46,Pierwotny,2024.0,1,1.0,Tak,Sprzedaży,21525.01
2399000.0,Gdańsk,Śródmieście, 4,76.88,Wtórny,2023.0,1,1.0,Tak,Sprzedaży,31204.47
2760000.0,Gdańsk,Brzeźno, 4,78.62,Wtórny,2019.0,3,4.0,Tak,Sprzedaży,35105.57
2930000.0,Gdańsk,Śródmieście, 3,87.0,Wtórny,2023.0,2,2.0,Tak,Sprzedaży,33678.16
3094020.0,Gdańsk,Śródmieście, 8,171.89,Wtórny,2018.0,2,4.0,Tak,Sprzedaży,18000.0
3290263.0,Gdańsk,Oliwa, 5,135.2,Wtórny,2022.0,1,6.0,Tak,Sprzedaży,24336.26
450000.0,Gdańsk,Krakowiec-Górki Zachodnie, 2,36.55,Wtórny,1971.0,2,3.0,Nie,Sprzedaży,12311.9
450000.0,Gdańsk,Jasień, 1 pokój,31.0,Wtórny,2019.0,8,17.0,Tak,Sprzedaży,14516.13
509000.0,Gdańsk,Żabianka, 1 pokój,30.9,Wtórny,1974.0,1,4.0,Nie,Sprzedaży,16472.49
519000.0,Gdańsk,Wrzeszcz, 2,44.77,Wtórny,2015.0,1,5.0,Tak,Sprzedaży,11592.58
530000.0,Gdańsk,Letnica, 2,59.5,Wtórny,1924.0,1,5.0,Nie,Sprzedaży,8907.56
600000.0,Gdańsk,Ujeścisko-Łostowice, 3,54.66,Wtórny,2018.0,2,3.0,Tak,Sprzedaży,10976.95
619000.0,Gdańsk,Orunia, 3,48.87,Wtórny,2023.0,1,4.0,Tak,Sprzedaży,12666.26
630000.0,Gdańsk,Ujeścisko-Łostowice, 2,54.0,Wtórny,2018.0,13,16.0,Tak,Sprzedaży,11666.67
689000.0,Gdańsk,Jasień, 3,78.97,Wtórny,1997.0,1,4.0,Tak,Sprzedaży,8724.83
699000.0,Gdańsk,Orunia, 3,57.3,Wtórny,2020.0,1,4.0,Tak,Sprzedaży,12198.95
720000.0,Gdańsk,Wrzeszcz, 3,59.1,Wtórny,1953.0,5,6.0,Nie,Sprzedaży,12182.74
799000.0,Gdańsk,Piecki-Migowo, 3,66.0,Wtórny,2006.0,1,4.0,Nie,Sprzedaży,12106.06
834000.0,Gdańsk,Żabianka, 4,66.7,Wtórny,1974.0,1,4.0,Nie,Sprzedaży,12503.75
847000.0,Gdańsk,Śródmieście, 2,81.0,Wtórny,1910.0,3,4.0,Tak,Sprzedaży,10456.79
849000.0,Gdańsk,Piecki-Migowo, 3,63.8,Wtórny,2008.0,1,4.0,Tak,Sprzedaży,13307.21
850000.0,Gdańsk,Śródmieście, 4,68.59,Wtórny,1910.0,3,4.0,Nie,Sprzedaży,12392.48
855000.0,Gdańsk,Śródmieście, 2,47.1,Wtórny,1965.0,3,10.0,Tak,Sprzedaży,18152.87
875658.0,Gdańsk,Oliwa, 2,42.45,Wtórny,2024.0,1,10.0,Tak,Sprzedaży,20627.99
879000.0,Gdańsk,Piecki-Migowo, 3,62.91,Wtórny,2017.0,1,5.0,Nie,Sprzedaży,13972.34
999000.0,Gdańsk,Śródmieście, 2,79.1,Wtórny,1902.0,1,4.0,Tak,Sprzedaży,12629.58
1020000.0,Gdańsk,Śródmieście, 2,47.0,Wtórny,2016.0,1,5.0,Tak,Sprzedaży,21702.13
1097000.0,Gdańsk,Wrzeszcz, 4,84.47,Wtórny,1900.0,3,4.0,Nie,Sprzedaży,12986.86
1129000.0,Gdańsk,Brzeźno, 3,52.0,Wtórny,2019.0,1,10.0,Tak,Sprzedaży,21711.54
1279000.0,Gdańsk,Piecki-Migowo, 4,85.94,Wtórny,2013.0,1,3.0,Tak,Sprzedaży,14882.48
1320000.0,Gdańsk,Wrzeszcz, 4,91.38,Wtórny,2002.0,1,1.0,Tak,Sprzedaży,14445.17
1395000.0,Gdańsk,Przymorze, 2,43.83,Wtórny,2022.0,1,4.0,Nie,Sprzedaży,31827.52
1430000.0,Gdańsk,Wrzeszcz, 4,92.55,Wtórny,2012.0,3,3.0,Tak,Sprzedaży,15451.11
1499000.0,Gdańsk,Śródmieście, 4,138.6,Wtórny,1935.0,3,3.0,Nie,Sprzedaży,10815.3
3400000.0,Gdańsk,Brzeźno, 4,106.0,Wtórny,2019.0,2,3.0,Tak,Sprzedaży,32075.47
421500.0,Gdańsk,Ujeścisko-Łostowice, 2,34.29,Pierwotny,2025.0,1,4.0,Tak,Sprzedaży,12292.21
547000.0,Gdańsk,Śródmieście, 2,42.0,Wtórny,1910.0,1,2.0,Nie,Sprzedaży,13023.81
552500.0,Gdańsk,Ujeścisko-Łostowice, 3,50.97,Pierwotny,2025.0,1,3.0,Tak,Sprzedaży,10839.71
575000.0,Gdańsk,Przymorze, 2,41.02,Wtórny,1979.0,4,7.0,Tak,Sprzedaży,14017.55
580000.0,Gdańsk,Przymorze, 2,44.0,Wtórny,1967.0,4,5.0,Tak,Sprzedaży,13181.82
581500.0,Gdańsk,Ujeścisko-Łostowice, 3,59.1,Pierwotny,2025.0,8,17.0,Tak,Sprzedaży,9839.26
605000.0,Gdańsk,Osowa, 2,44.0,Wtórny,2016.0,3,4.0,Tak,Sprzedaży,13750.0
620000.0,Gdańsk,Przymorze, 2,43.0,Wtórny,1975.0,2,3.0,Tak,Sprzedaży,14418.6
624900.0,Gdańsk,Przymorze, 3,50.0,Wtórny,1965.0,1,4.0,Tak,Sprzedaży,12498.0
644880.0,Gdańsk,Ujeścisko-Łostowice, 3,53.74,Wtórny,2023.0,2,5.0,Tak,Sprzedaży,12000.0
649000.0,Gdańsk,Jasień, 2,42.49,Wtórny,2023.0,1,3.0,Tak,Sprzedaży,15274.18
691968.0,Gdańsk,Ujeścisko-Łostowice, 4,65.28,Wtórny,2023.0,2,3.0,Tak,Sprzedaży,10600.0
724510.0,Gdańsk,Ujeścisko-Łostowice, 4,68.35,Wtórny,2023.0,1,4.0,Tak,Sprzedaży,10600.0
731994.0,Gdańsk,Ujeścisko-Łostowice, 4,64.21,Wtórny,2023.0,9,11.0,Tak,Sprzedaży,11400.0
749000.0,Gdańsk,Orunia, 3,57.0,Wtórny,2021.0,9,10.0,Tak,Sprzedaży,13140.35
969000.0,Gdańsk,Śródmieście, 4,87.6,Wtórny,1900.0,4,10.0,Nie,Sprzedaży,11061.64
998000.0,Gdańsk,Śródmieście, 2,42.3,Wtórny,1960.0,1,10.0,Tak,Sprzedaży,23593.38
1000000.0,Gdańsk,Śródmieście, 2,49.04,Wtórny,2023.0,2,3.0,Tak,Sprzedaży,20391.52
1149000.0,Gdańsk,Piecki-Migowo, 4,110.0,Wtórny,2009.0,1,5.0,Tak,Sprzedaży,10445.45
1160000.0,Gdańsk,Wrzeszcz, 3,70.0,Wtórny,2010.0,3,4.0,Tak,Sprzedaży,16571.43
1207605.0,Gdańsk,Śródmieście, 3,65.72,Pierwotny,2024.0,1,1.0,Tak,Sprzedaży,18375.0
1329000.0,Gdańsk,Jasień, 4,94.73,Wtórny,2023.0,1,6.0,Tak,Sprzedaży,14029.35
1340042.0,Gdańsk,Śródmieście, 3,67.17,Pierwotny,2024.0,1,4.0,Tak,Sprzedaży,19950.01
1415000.0,Gdańsk,Wrzeszcz, 3,64.4,Wtórny,2023.0,1,4.0,Tak,Sprzedaży,21972.05
1438000.0,Gdańsk,Zaspa, 3,73.94,Wtórny,2018.0,3,3.0,Tak,Sprzedaży,19448.2
1613869.0,Gdańsk,Oliwa, 3,80.34,Wtórny,2024.0,1,5.0,Tak,Sprzedaży,20087.99
2048189.0,Gdańsk,Śródmieście, 4,106.1,Wtórny,2021.0,3,4.0,Nie,Sprzedaży,19304.33
3200000.0,Gdańsk,Śródmieście, 3,88.0,Wtórny,2021.0,3,7.0,Tak,Sprzedaży,36363.64
515000.0,Gdańsk,Przymorze, 2,38.0,Wtórny,1970.0,1,5.0,Tak,Sprzedaży,13552.63
527000.0,Gdańsk,Jasień, 1 pokój,37.87,Wtórny,2014.0,2,3.0,Tak,Sprzedaży,13916.03
550000.0,Gdańsk,Jasień, 2,44.0,Wtórny,2016.0,17,17.0,Tak,Sprzedaży,12500.0
574000.0,Gdańsk,Kokoszki, 2,47.9,Wtórny,2023.0,1,4.0,Nie,Sprzedaży,11983.3
575000.0,Gdańsk,Przymorze, 2,41.02,Wtórny,1979.0,1,4.0,Tak,Sprzedaży,14017.55
590000.0,Gdańsk,Ujeścisko-Łostowice, 3,58.09,Pierwotny,2024.0,1,3.0,Tak,Sprzedaży,10156.65
591000.0,Gdańsk,Ujeścisko-Łostowice, 3,56.66,Pierwotny,2023.0,1,3.0,Nie,Sprzedaży,10430.64
600000.0,Gdańsk,Suchanino, 3,52.78,Wtórny,1978.0,1,3.0,Tak,Sprzedaży,11367.94
665000.0,Gdańsk,Piecki-Migowo, 2,46.0,Wtórny,2010.0,1,2.0,Tak,Sprzedaży,14456.52
689000.0,Gdańsk,Piecki-Migowo, 2,42.1,Wtórny,2015.0,3,10.0,Tak,Sprzedaży,16365.8
702500.0,Gdańsk,Kokoszki, 3,88.67,Wtórny,2024.0,1,3.0,Tak,Sprzedaży,7922.63
702500.0,Gdańsk,Kokoszki, 4,88.72,Pierwotny,2024.0,2,4.0,Tak,Sprzedaży,7918.17
799000.0,Gdańsk,Chełm, 3,80.0,Wtórny,2015.0,1,4.0,Tak,Sprzedaży,9987.5
849000.0,Gdańsk,Wrzeszcz, 3,66.1,Wtórny,1900.0,2,4.0,Nie,Sprzedaży,12844.18
855000.0,Gdańsk,Kokoszki, 3,57.26,Wtórny,2023.0,1,3.0,Nie,Sprzedaży,14931.89
859000.0,Gdańsk,Śródmieście, 1 pokój,31.0,Wtórny,2022.0,2,3.0,Nie,Sprzedaży,27709.68
869000.0,Gdańsk,Wrzeszcz, 4,90.5,Wtórny,1930.0,1,4.0,Nie,Sprzedaży,9602.21
1160000.0,Gdańsk,Letnica, 3,64.77,Wtórny,2024.0,2,4.0,Nie,Sprzedaży,17909.53
1163000.0,Gdańsk,Śródmieście, 3,58.15,Wtórny,2018.0,2,3.0,Tak,Sprzedaży,20000.0
1202400.0,Gdańsk,Śródmieście, 3,60.12,Wtórny,2018.0,1,4.0,Tak,Sprzedaży,20000.0
1500000.0,Gdańsk,Piecki-Migowo, 4,108.0,Wtórny,2007.0,2,3.0,Tak,Sprzedaży,13888.89
1626170.0,Gdańsk,Oliwa, 3,80.34,Pierwotny,2023.0,1,4.0,Tak,Sprzedaży,20241.1
1799000.0,Gdańsk,Wrzeszcz, 3,79.0,Wtórny,2011.0,1,4.0,Nie,Sprzedaży,22772.15
2050000.0,Gdańsk,Jelitkowo, 3,61.0,Wtórny,2017.0,1,3.0,Tak,Sprzedaży,33606.56
2150000.0,Gdańsk,Wrzeszcz, 5,138.0,Wtórny,2011.0,3,4.0,Nie,Sprzedaży,15579.71
2150000.0,Gdańsk,Przymorze, 2,83.0,Wtórny,2014.0,3,4.0,Tak,Sprzedaży,25903.61
395000.0,Gdańsk,Jasień, 1 pokój,27.2,Wtórny,2023.0,1,6.0,Tak,Sprzedaży,14522.06
399315.0,Gdańsk,Jasień, 2,38.03,Pierwotny,2024.0,4,4.0,Nie,Sprzedaży,10500.0
499950.0,Gdańsk,Jasień, 2,45.45,Pierwotny,2024.0,3,5.0,Tak,Sprzedaży,11000.0
509000.0,Gdańsk,Chełm, 2,41.1,Wtórny,1986.0,7,8.0,Tak,Sprzedaży,12384.43
579000.0,Gdańsk,Żabianka, 2,40.4,Wtórny,1970.0,3,3.0,Nie,Sprzedaży,14331.68
597850.0,Gdańsk,Ujeścisko-Łostowice, 3,54.35,Wtórny,2024.0,5,6.0,Tak,Sprzedaży,11000.0
599000.0,Gdańsk,Ujeścisko-Łostowice, 2,47.0,Wtórny,2023.0,1,4.0,Nie,Sprzedaży,12744.68
603570.0,Gdańsk,Ujeścisko-Łostowice, 3,54.87,Wtórny,2023.0,2,3.0,Tak,Sprzedaży,11000.0
639000.0,Gdańsk,Przymorze, 2,45.0,Wtórny,1980.0,1,3.0,Tak,Sprzedaży,14200.0
689000.0,Gdańsk,Przymorze, 2,46.0,Wtórny,1970.0,2,12.0,Tak,Sprzedaży,14978.26
723000.0,Gdańsk,Ujeścisko-Łostowice, 3,57.8,Wtórny,2010.0,5,6.0,Tak,Sprzedaży,12508.65
799000.0,Gdańsk,Chełm, 3,67.0,Wtórny,1940.0,3,3.0,Nie,Sprzedaży,11925.37
803017.0,Gdańsk,Oliwa, 1 pokój,36.27,Wtórny,2024.0,1,3.0,Tak,Sprzedaży,22139.98
820000.0,Gdańsk,Śródmieście, 3,85.5,Wtórny,1930.0,1,4.0,Nie,Sprzedaży,9590.64
820000.0,Gdańsk,Śródmieście, 3,85.5,Wtórny,1930.0,5,6.0,Nie,Sprzedaży,9590.64
850000.0,Gdańsk,Jasień, 3,68.14,Wtórny,2021.0,1,2.0,Tak,Sprzedaży,12474.32
860000.0,Gdańsk,Przymorze, 2,40.72,Wtórny,2017.0,5,6.0,Tak,Sprzedaży,21119.84
959000.0,Gdańsk,Brzeźno, 5,77.0,Wtórny,1925.0,1,2.0,Nie,Sprzedaży,12454.55
970000.0,Gdańsk,Wrzeszcz, 3,97.0,Wtórny,1910.0,1,4.0,Nie,Sprzedaży,10000.0
979000.0,Gdańsk,Oliwa, 3,69.04,Wtórny,1920.0,1,4.0,Nie,Sprzedaży,14180.19
1069000.0,Gdańsk,Letnica, 3,54.59,Wtórny,2022.0,3,4.0,Tak,Sprzedaży,19582.34
